scenario_id,domain,student_profile,model_name,runner_type,selected_action,engagement_score,frustration_score,efficiency_score,total_reward
scenario_111,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.4,0.3,0.6,0.4
scenario_112,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_112,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_113,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.3,0.7,0.85
scenario_113,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_114,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_114,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.9,0.2,0.8,1.0
scenario_115,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_115,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.7,0.75
scenario_116,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_116,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_117,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_117,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_118,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_118,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_119,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_119,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_120,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_120,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_121,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_121,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.6,0.7
scenario_122,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_122,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_123,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_123,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.4,0.3,0.6,0.4
scenario_124,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_124,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_125,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_125,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_126,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.5,0.05
scenario_126,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.7,0.75
scenario_127,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_127,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_128,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_128,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_129,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_129,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.7,0.75
scenario_130,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_130,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.3,0.4,0.6,0.2
scenario_131,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_131,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_132,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_132,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_133,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.6,0.9,0.4,-0.1
scenario_133,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_134,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_134,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_135,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_135,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_136,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_136,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_137,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_137,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_138,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_138,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_139,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.4,0.8,0.9
scenario_139,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_140,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.5,0.05
scenario_140,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_141,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_141,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_142,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_142,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_143,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_143,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.9,0.2,0.8,1.0
scenario_144,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_144,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_145,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_145,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_146,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_146,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_147,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_147,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.2,0.7,0.95
scenario_148,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_148,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_149,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_149,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_150,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_150,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_151,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_151,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_152,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_152,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_153,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_153,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_154,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_154,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_155,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_155,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_156,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_156,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_157,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_157,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_158,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_158,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_159,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_159,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.4,0.3,0.6,0.4
scenario_160,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_160,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_161,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_161,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_162,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_162,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.9,0.2,0.8,1.0
scenario_163,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_163,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_164,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_164,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_165,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_165,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.3,0.7,0.85
scenario_166,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_166,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.3,0.7,0.85
scenario_167,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_167,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_168,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_168,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_169,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_169,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_170,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_170,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_171,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_171,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.4,0.3,0.6,0.4
scenario_172,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_172,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_173,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_173,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_174,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_174,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_175,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_175,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_176,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_176,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_177,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_177,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.7,0.75
scenario_178,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_178,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_179,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_179,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_180,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_180,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.9,1.0
scenario_181,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_181,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_182,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_182,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_183,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_183,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_184,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_184,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_185,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.6,0.7,0.55
scenario_185,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.4,0.7,0.75
scenario_186,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_186,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_187,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.7,0.9,0.5,0.05
scenario_187,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_188,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.3,0.4,0.6,0.2
scenario_188,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.3,0.4,0.6,0.2
scenario_189,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_189,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_190,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_190,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_191,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_191,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_192,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_192,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_193,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_193,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_194,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_194,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_195,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_195,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_196,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.9,0.2,0.8,1.0
scenario_196,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,hint,0.8,0.2,0.7,0.95
scenario_197,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_197,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.6,0.7,0.55
scenario_198,Python Programming,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.9,1.0
scenario_198,Python Programming,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.2,0.7,0.95
scenario_199,Logical Reasoning,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.4,0.7,0.75
scenario_199,Logical Reasoning,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_200,High School Math,Advanced Student,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.8,0.2,0.7,0.95
scenario_200,High School Math,Advanced Student,gpt-4o-mini,pmcts_full,socratic_prompt,0.8,0.4,0.7,0.75
scenario_201,High School Math,Frustrated/Overloaded Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_201,High School Math,Frustrated/Overloaded Learner,gpt-4o-mini,pmcts_full,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_202,Python Programming,Frustrated/Overloaded Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_202,Python Programming,Frustrated/Overloaded Learner,gpt-4o-mini,pmcts_full,direct_answer,0.4,0.9,0.5,-0.25
scenario_203,Logical Reasoning,Frustrated/Overloaded Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_203,Logical Reasoning,Frustrated/Overloaded Learner,gpt-4o-mini,pmcts_full,hint,0.4,0.9,0.5,-0.25
scenario_204,High School Math,Frustrated/Overloaded Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_204,High School Math,Frustrated/Overloaded Learner,gpt-4o-mini,pmcts_full,hint,0.6,0.9,0.4,-0.1
scenario_205,Python Programming,Frustrated/Overloaded Learner,gpt-4o-mini,baseline_socratic_prompt,socratic_prompt,0.4,0.9,0.3,-0.35
scenario_205,Python Programming,Frustrated/Overloaded Learner,gpt-4o-mini,pmcts_full,hint,0.4,0.9,0.3,-0.35
